session_id,date,simulator_id,instructor_id,student_id,training_type,scheduled_duration_hours,actual_duration_hours,outcome,student_satisfaction_score
SESS-00110,2024-04-26,SIM-004,INST-022,STU-2480,Recurrent Training,4.5,4.4,Failed,2
SESS-01416,2024-04-26,SIM-005,INST-020,STU-7998,Recurrent Training,2.0,1.9,Passed,4
SESS-00026,2024-04-26,SIM-011,INST-014,STU-4652,Line Training,3.2,2.7,Passed,3
SESS-02139,2024-04-26,SIM-011,INST-022,STU-6486,Upgrade Training,4.7,4.7,Passed,4
SESS-01951,2024-04-26,SIM-002,INST-011,STU-6186,Line Training,4.5,4.8,Passed,3
SESS-01966,2024-04-26,SIM-009,INST-014,STU-6707,Line Training,2.4,2.6,Passed,5
SESS-02071,2024-04-26,SIM-009,INST-020,STU-3794,Line Training,4.2,3.7,Passed,4
SESS-01164,2024-04-26,SIM-001,INST-025,STU-9570,Type Rating,2.5,2.7,Failed,3
SESS-00291,2024-04-27,SIM-006,INST-003,STU-5055,Upgrade Training,3.7,3.7,Passed,3
SESS-00162,2024-04-27,SIM-006,INST-015,STU-9196,Recurrent Training,2.5,2.6,Passed,5
SESS-02115,2024-04-27,SIM-002,INST-014,STU-5134,Line Training,3.9,3.6,Passed,3
SESS-01353,2024-04-27,SIM-002,INST-019,STU-6000,Upgrade Training,5.8,5.8999999999999995,Failed,2
SESS-02212,2024-04-27,SIM-003,INST-015,STU-7708,Initial Training,3.1,2.9,Failed,4
SESS-02279,2024-04-27,SIM-005,INST-018,STU-1664,Line Training,3.6,3.3000000000000003,Completed,4
SESS-01206,2024-04-27,SIM-002,INST-010,STU-1674,Type Rating,3.2,3.2,Passed,5
SESS-02085,2024-04-27,SIM-003,INST-019,STU-4883,Line Training,5.1,5.3999999999999995,Passed,3
SESS-02277,2024-04-28,SIM-008,INST-025,STU-6163,Initial Training,5.7,6.0,Passed,3
SESS-00927,2024-04-28,SIM-004,INST-008,STU-9513,Line Training,2.8,2.9,Completed,4
SESS-00608,2024-04-28,SIM-003,INST-025,STU-2029,Line Training,2.2,2.0,Passed,3
SESS-01450,2024-04-28,SIM-011,INST-017,STU-4533,Type Rating,5.5,5.8,Completed,5
SESS-01600,2024-04-28,SIM-008,INST-011,STU-4876,Initial Training,5.7,5.3,Passed,3
SESS-01673,2024-04-28,SIM-011,INST-015,STU-5871,Upgrade Training,3.1,3.1,Passed,3
SESS-00748,2024-04-28,SIM-008,INST-009,STU-7237,Line Training,5.5,5.5,Passed,5
SESS-02130,2024-04-28,SIM-006,INST-024,STU-1774,Upgrade Training,5.8,5.6,Passed,3
SESS-00136,2024-04-29,SIM-011,INST-015,STU-6383,Recurrent Training,4.3,4.6,Passed,5
SESS-00443,2024-04-29,SIM-009,INST-014,STU-3615,Upgrade Training,3.4,3.0,Passed,5
SESS-01890,2024-04-29,SIM-006,INST-010,STU-4559,Line Training,2.7,3.0,Cancelled,2
SESS-01208,2024-04-29,SIM-012,INST-010,STU-5351,Line Training,3.5,3.6,Passed,4
SESS-01972,2024-04-29,SIM-005,INST-004,STU-9322,Upgrade Training,4.8,5.2,Passed,3
SESS-01255,2024-04-29,SIM-011,INST-022,STU-9248,Initial Training,3.5,3.6,Passed,3
SESS-02124,2024-04-30,SIM-010,INST-024,STU-8458,Recurrent Training,2.1,2.5,Passed,5
SESS-01264,2024-04-30,SIM-003,INST-015,STU-9313,Upgrade Training,5.3,4.8999999999999995,Failed,4
SESS-00898,2024-04-30,SIM-002,INST-001,STU-8287,Initial Training,4.1,4.199999999999999,Completed,4
SESS-00833,2024-04-30,SIM-006,INST-014,STU-8073,Type Rating,5.4,5.6000000000000005,Failed,3
SESS-00008,2024-04-30,SIM-008,INST-016,STU-7615,Type Rating,4.4,4.0,Passed,5
SESS-00662,2024-04-30,SIM-005,INST-015,STU-8081,Recurrent Training,5.3,5.7,Passed,3
SESS-02481,2024-04-30,SIM-009,INST-020,STU-9912,Initial Training,2.4,2.3,Failed,3
SESS-00037,2024-04-30,SIM-005,INST-010,STU-6085,Upgrade Training,3.3,3.0,Passed,3
SESS-00465,2024-05-01,SIM-011,INST-019,STU-2571,Upgrade Training,3.1,2.6,Passed,5
SESS-02462,2024-05-01,SIM-005,INST-010,STU-8401,Initial Training,3.1,2.8000000000000003,Cancelled,3
SESS-01915,2024-05-01,SIM-010,INST-008,STU-3652,Recurrent Training,2.1,2.0,Passed,3
SESS-00640,2024-05-02,SIM-002,INST-003,STU-1004,Upgrade Training,2.7,3.2,Completed,3
SESS-00363,2024-05-02,SIM-006,INST-019,STU-6003,Type Rating,4.7,4.3,Passed,4
SESS-00317,2024-05-03,SIM-005,INST-019,STU-4144,Type Rating,5.7,5.8,Passed,4
SESS-01825,2024-05-03,SIM-010,INST-019,STU-3897,Recurrent Training,4.7,5.2,Passed,5
SESS-02194,2024-05-03,SIM-011,INST-004,STU-4776,Upgrade Training,4.9,4.6000000000000005,Passed,5
SESS-00204,2024-05-03,SIM-001,INST-016,STU-2698,Type Rating,3.4,3.6999999999999997,Completed,5
SESS-00542,2024-05-03,SIM-010,INST-012,STU-6421,Recurrent Training,2.3,2.8,Passed,3
SESS-00577,2024-05-03,SIM-008,INST-016,STU-4994,Type Rating,2.5,3.0,Passed,5
SESS-02218,2024-05-03,SIM-010,INST-024,STU-7016,Type Rating,3.9,4.0,Passed,4
SESS-02386,2024-05-04,SIM-002,INST-025,STU-7877,Line Training,3.6,3.9,Passed,3
SESS-01832,2024-05-04,SIM-005,INST-016,STU-8906,Initial Training,4.6,4.3,Passed,3
SESS-01769,2024-05-04,SIM-001,INST-014,STU-5138,Initial Training,4.9,5.1000000000000005,Passed,5
SESS-01930,2024-05-04,SIM-009,INST-019,STU-7410,Recurrent Training,2.6,2.9,Passed,5
SESS-00070,2024-05-04,SIM-001,INST-025,STU-6016,Type Rating,3.2,3.4000000000000004,Passed,4
SESS-02216,2024-05-05,SIM-003,INST-003,STU-1143,Recurrent Training,2.6,2.4,Failed,2
SESS-01686,2024-05-05,SIM-007,INST-003,STU-3242,Type Rating,5.8,5.8999999999999995,Passed,3
SESS-01461,2024-05-05,SIM-012,INST-015,STU-1130,Type Rating,4.5,4.2,Passed,3
SESS-01711,2024-05-05,SIM-004,INST-006,STU-7265,Line Training,5.6,5.1,Passed,4
SESS-00996,2024-05-05,SIM-003,INST-016,STU-5056,Line Training,3.6,3.3000000000000003,Completed,4
SESS-00112,2024-05-05,SIM-002,INST-019,STU-9702,Line Training,3.4,3.3,Passed,5
SESS-02034,2024-05-05,SIM-008,INST-020,STU-3139,Recurrent Training,2.6,2.9,Passed,4
SESS-01147,2024-05-05,SIM-002,INST-014,STU-9806,Line Training,4.2,4.7,Passed,5
SESS-02375,2024-05-05,SIM-009,INST-009,STU-7191,Type Rating,2.0,1.8,Passed,4
SESS-00414,2024-05-05,SIM-001,INST-010,STU-1753,Type Rating,2.2,2.2,Failed,3
SESS-02333,2024-05-05,SIM-010,INST-012,STU-9682,Recurrent Training,5.6,6.0,Passed,5
SESS-01265,2024-05-05,SIM-001,INST-009,STU-7947,Initial Training,3.2,2.9000000000000004,Passed,3
SESS-01584,2024-05-06,SIM-011,INST-006,STU-4347,Upgrade Training,5.5,5.1,Passed,3
SESS-00330,2024-05-06,SIM-004,INST-017,STU-2204,Initial Training,2.3,1.9,Passed,3
SESS-00177,2024-05-06,SIM-005,INST-018,STU-8172,Type Rating,4.0,4.5,Passed,5
SESS-01756,2024-05-06,SIM-007,INST-012,STU-6042,Line Training,3.8,4.1,Failed,4
SESS-00907,2024-05-06,SIM-001,INST-010,STU-5060,Line Training,2.1,1.9000000000000001,Passed,5
SESS-02311,2024-05-06,SIM-010,INST-019,STU-2343,Line Training,2.6,2.4,Failed,2
SESS-01988,2024-05-06,SIM-004,INST-008,STU-6991,Type Rating,4.7,4.3,Completed,4
SESS-02092,2024-05-07,SIM-002,INST-016,STU-7160,Recurrent Training,4.1,3.9999999999999996,Passed,3
SESS-01334,2024-05-07,SIM-007,INST-017,STU-5925,Initial Training,5.9,5.4,Passed,5
SESS-02247,2024-05-07,SIM-002,INST-001,STU-8607,Recurrent Training,5.4,5.800000000000001,Passed,3
SESS-02383,2024-05-07,SIM-008,INST-025,STU-9448,Recurrent Training,4.2,3.9000000000000004,Passed,5
SESS-01377,2024-05-07,SIM-011,INST-015,STU-5606,Upgrade Training,2.6,2.9,Passed,4
SESS-01948,2024-05-07,SIM-003,INST-019,STU-5532,Line Training,5.3,5.2,Passed,3
SESS-01261,2024-05-07,SIM-004,INST-010,STU-4644,Type Rating,5.6,5.699999999999999,Passed,4
SESS-01294,2024-05-07,SIM-005,INST-013,STU-7036,Line Training,5.8,5.8,Passed,5
SESS-00001,2024-05-07,SIM-011,INST-017,STU-2235,Recurrent Training,3.7,3.6,Passed,5
SESS-00458,2024-05-07,SIM-010,INST-019,STU-2110,Line Training,3.8,3.6999999999999997,Passed,3
SESS-00515,2024-05-07,SIM-010,INST-019,STU-4707,Recurrent Training,2.1,2.3000000000000003,Completed,4
SESS-00440,2024-05-07,SIM-003,INST-014,STU-9907,Recurrent Training,4.6,4.8999999999999995,Passed,4
SESS-00024,2024-05-07,SIM-002,INST-014,STU-5371,Initial Training,5.2,4.9,Failed,4
SESS-00191,2024-05-08,SIM-002,INST-011,STU-1854,Recurrent Training,5.2,5.3,Passed,4
SESS-01940,2024-05-08,SIM-008,INST-009,STU-6843,Upgrade Training,3.3,2.9,Passed,3
SESS-01854,2024-05-08,SIM-003,INST-016,STU-7671,Upgrade Training,5.0,5.1,Cancelled,3
SESS-00567,2024-05-08,SIM-004,INST-016,STU-4327,Line Training,5.9,6.0,Completed,4
SESS-00780,2024-05-09,SIM-008,INST-024,STU-1200,Recurrent Training,5.8,5.8,Completed,4
SESS-01970,2024-05-09,SIM-003,INST-014,STU-1451,Type Rating,5.8,6.0,Passed,4
SESS-00345,2024-05-09,SIM-009,INST-019,STU-3525,Initial Training,2.6,2.8000000000000003,Passed,4
SESS-02227,2024-05-09,SIM-004,INST-017,STU-8975,Type Rating,5.6,5.5,Failed,4
SESS-01391,2024-05-09,SIM-003,INST-015,STU-6690,Recurrent Training,2.8,3.1999999999999997,Passed,4
SESS-00301,2024-05-10,SIM-010,INST-008,STU-4331,Upgrade Training,4.1,3.8999999999999995,Passed,3
SESS-02211,2024-05-10,SIM-010,INST-012,STU-8423,Type Rating,3.0,2.6,Passed,3
SESS-00722,2024-05-10,SIM-005,INST-017,STU-6898,Initial Training,5.1,5.6,Failed,3
SESS-01020,2024-05-10,SIM-011,INST-014,STU-1916,Recurrent Training,5.9,5.9,Passed,4
SESS-01918,2024-05-10,SIM-009,INST-015,STU-6586,Line Training,3.3,3.5999999999999996,Failed,3
SESS-02331,2024-05-10,SIM-006,INST-001,STU-2619,Type Rating,3.1,2.9,Passed,5
SESS-00030,2024-05-10,SIM-001,INST-010,STU-1727,Type Rating,3.5,3.7,Passed,3
SESS-00667,2024-05-11,SIM-009,INST-003,STU-6638,Line Training,3.4,2.9,Passed,3
SESS-00529,2024-05-11,SIM-003,INST-015,STU-4787,Upgrade Training,2.3,2.3,Passed,4
SESS-02246,2024-05-11,SIM-012,INST-003,STU-2744,Initial Training,2.2,2.5,Passed,5
SESS-00849,2024-05-11,SIM-010,INST-012,STU-1232,Line Training,2.5,2.7,Passed,5
SESS-00262,2024-05-11,SIM-010,INST-025,STU-8849,Type Rating,3.4,3.1,Passed,5
SESS-00272,2024-05-11,SIM-004,INST-013,STU-4050,Line Training,2.6,2.1,Passed,4
SESS-02007,2024-05-11,SIM-003,INST-003,STU-7524,Type Rating,2.7,2.5,Passed,4
SESS-00629,2024-05-11,SIM-001,INST-024,STU-4096,Line Training,4.4,3.9000000000000004,Passed,5
SESS-02342,2024-05-11,SIM-008,INST-010,STU-1191,Recurrent Training,2.9,3.3,Passed,4
SESS-02285,2024-05-11,SIM-004,INST-019,STU-7808,Line Training,2.7,2.4000000000000004,Passed,4
SESS-01877,2024-05-12,SIM-010,INST-019,STU-5183,Line Training,2.8,2.9,Cancelled,2
SESS-00067,2024-05-12,SIM-007,INST-004,STU-6576,Recurrent Training,4.0,3.8,Passed,5
SESS-00954,2024-05-12,SIM-009,INST-025,STU-3668,Line Training,4.1,4.199999999999999,Passed,3
SESS-01645,2024-05-12,SIM-011,INST-010,STU-5524,Line Training,5.8,5.6,Passed,4
SESS-01648,2024-05-12,SIM-005,INST-008,STU-5217,Recurrent Training,2.2,1.7000000000000002,Passed,4
SESS-01397,2024-05-12,SIM-012,INST-014,STU-5971,Initial Training,4.0,4.4,Passed,4
SESS-00953,2024-05-12,SIM-006,INST-010,STU-8799,Upgrade Training,3.9,4.4,Passed,3
SESS-02259,2024-05-13,SIM-004,INST-013,STU-3578,Recurrent Training,2.3,2.4,Passed,5
SESS-01696,2024-05-13,SIM-007,INST-022,STU-6203,Initial Training,2.2,2.1,Passed,4
SESS-02208,2024-05-13,SIM-001,INST-015,STU-8840,Line Training,2.9,2.6,Passed,3
SESS-00053,2024-05-13,SIM-009,INST-025,STU-7211,Recurrent Training,5.5,5.3,Passed,4
SESS-01051,2024-05-13,SIM-008,INST-009,STU-3679,Type Rating,2.9,3.1,Completed,4
SESS-02104,2024-05-13,SIM-006,INST-024,STU-4725,Recurrent Training,3.8,3.5,Passed,5
SESS-01093,2024-05-13,SIM-003,INST-020,STU-6849,Upgrade Training,2.2,2.4000000000000004,Completed,3
SESS-00028,2024-05-13,SIM-005,INST-010,STU-3925,Upgrade Training,3.3,3.4,Completed,4
SESS-00644,2024-05-13,SIM-007,INST-018,STU-3867,Initial Training,5.7,5.6000000000000005,Passed,3
SESS-01193,2024-05-14,SIM-010,INST-023,STU-3855,Recurrent Training,3.1,2.9,Passed,5
SESS-02063,2024-05-14,SIM-004,INST-018,STU-3357,Type Rating,2.3,2.6999999999999997,Cancelled,4
SESS-02049,2024-05-14,SIM-012,INST-001,STU-8355,Type Rating,4.6,5.1,Passed,4
SESS-01949,2024-05-14,SIM-011,INST-020,STU-3631,Line Training,3.8,3.5,Cancelled,4
SESS-01963,2024-05-14,SIM-007,INST-018,STU-8066,Line Training,4.8,4.7,Cancelled,2
SESS-01194,2024-05-14,SIM-003,INST-020,STU-2657,Recurrent Training,2.7,2.2,Completed,5
SESS-01682,2024-05-14,SIM-010,INST-019,STU-2423,Type Rating,3.8,4.2,Passed,4
SESS-00649,2024-05-14,SIM-010,INST-025,STU-5067,Line Training,4.1,3.8999999999999995,Completed,4
SESS-00676,2024-05-14,SIM-010,INST-023,STU-3544,Upgrade Training,5.1,4.699999999999999,Completed,4
SESS-01904,2024-05-15,SIM-001,INST-020,STU-6260,Initial Training,4.5,4.0,Failed,2
SESS-02419,2024-05-15,SIM-005,INST-022,STU-5757,Recurrent Training,4.5,4.7,Cancelled,2
SESS-02405,2024-05-15,SIM-006,INST-016,STU-5647,Line Training,3.9,4.2,Passed,5
SESS-01049,2024-05-15,SIM-011,INST-011,STU-9470,Line Training,4.5,4.3,Passed,3
SESS-01350,2024-05-16,SIM-009,INST-009,STU-1866,Recurrent Training,2.6,3.0,Passed,5
SESS-01101,2024-05-16,SIM-006,INST-003,STU-7101,Line Training,3.1,3.3000000000000003,Passed,4
SESS-00275,2024-05-16,SIM-002,INST-009,STU-6400,Type Rating,3.0,2.8,Passed,5
SESS-01290,2024-05-16,SIM-009,INST-014,STU-8961,Type Rating,3.5,3.5,Passed,4
SESS-00211,2024-05-16,SIM-005,INST-017,STU-2353,Initial Training,3.5,3.7,Passed,3
SESS-01848,2024-05-16,SIM-003,INST-009,STU-5546,Initial Training,2.7,2.3000000000000003,Cancelled,2
SESS-02128,2024-05-16,SIM-007,INST-018,STU-1399,Line Training,4.9,5.1000000000000005,Passed,3
SESS-00410,2024-05-17,SIM-001,INST-016,STU-2934,Line Training,2.7,3.0,Passed,3
SESS-01203,2024-05-17,SIM-005,INST-008,STU-7569,Initial Training,4.9,5.0,Passed,5
SESS-00336,2024-05-17,SIM-005,INST-013,STU-9079,Initial Training,2.7,2.3000000000000003,Passed,3
SESS-01508,2024-05-17,SIM-010,INST-024,STU-5483,Type Rating,4.9,4.9,Failed,2
SESS-01967,2024-05-17,SIM-007,INST-018,STU-1871,Upgrade Training,5.3,5.3,Passed,4
SESS-02384,2024-05-17,SIM-012,INST-025,STU-4968,Recurrent Training,4.1,3.8,Passed,3
SESS-02377,2024-05-17,SIM-006,INST-025,STU-9383,Type Rating,2.9,2.6,Passed,4
SESS-01697,2024-05-17,SIM-008,INST-001,STU-8954,Initial Training,3.6,3.8000000000000003,Failed,3
SESS-01411,2024-05-17,SIM-005,INST-015,STU-3336,Type Rating,2.5,2.9,Passed,5
SESS-02197,2024-05-18,SIM-010,INST-023,STU-8966,Recurrent Training,2.4,2.0,Passed,3
SESS-02288,2024-05-18,SIM-008,INST-024,STU-3932,Recurrent Training,2.3,1.9,Passed,4
SESS-00332,2024-05-18,SIM-003,INST-025,STU-2674,Type Rating,5.8,5.3999999999999995,Passed,3
SESS-01706,2024-05-18,SIM-008,INST-001,STU-2391,Initial Training,2.5,2.1,Passed,5
SESS-00746,2024-05-18,SIM-004,INST-022,STU-1869,Line Training,2.8,2.8,Passed,3
SESS-01344,2024-05-19,SIM-007,INST-022,STU-3397,Type Rating,3.5,3.9,Passed,3
SESS-00050,2024-05-19,SIM-011,INST-018,STU-8140,Upgrade Training,5.6,5.6,Passed,4
SESS-01242,2024-05-19,SIM-009,INST-014,STU-3514,Type Rating,4.7,4.6000000000000005,Completed,3
SESS-01149,2024-05-19,SIM-009,INST-019,STU-5110,Type Rating,2.2,2.5,Failed,3
SESS-02201,2024-05-19,SIM-005,INST-015,STU-4360,Upgrade Training,5.0,5.4,Completed,4
SESS-00496,2024-05-20,SIM-005,INST-019,STU-7943,Line Training,4.9,5.300000000000001,Passed,4
SESS-01959,2024-05-20,SIM-007,INST-007,STU-1431,Recurrent Training,4.2,4.2,Passed,5
SESS-01499,2024-05-20,SIM-008,INST-019,STU-2359,Initial Training,5.1,5.5,Passed,5
SESS-00387,2024-05-20,SIM-008,INST-019,STU-2529,Line Training,2.6,2.8000000000000003,Failed,3
SESS-00118,2024-05-20,SIM-011,INST-015,STU-1132,Type Rating,5.9,6.0,Passed,5
SESS-00231,2024-05-20,SIM-001,INST-011,STU-3050,Line Training,2.8,2.9,Cancelled,4
SESS-00490,2024-05-20,SIM-005,INST-018,STU-7035,Type Rating,5.7,6.0,Passed,5
SESS-00788,2024-05-20,SIM-009,INST-024,STU-6393,Line Training,3.9,3.9,Passed,5
SESS-01729,2024-05-20,SIM-007,INST-022,STU-5656,Line Training,4.5,4.8,Failed,3
SESS-00260,2024-05-20,SIM-007,INST-004,STU-5715,Initial Training,3.3,2.9,Passed,5
SESS-02323,2024-05-20,SIM-007,INST-023,STU-8264,Initial Training,3.5,3.7,Passed,5
SESS-00810,2024-05-21,SIM-011,INST-013,STU-9720,Recurrent Training,3.3,3.0999999999999996,Passed,4
SESS-00643,2024-05-21,SIM-003,INST-020,STU-4707,Upgrade Training,3.4,3.5,Cancelled,2
SESS-00073,2024-05-21,SIM-008,INST-010,STU-9595,Recurrent Training,2.8,2.9,Passed,3
SESS-02271,2024-05-22,SIM-008,INST-003,STU-4313,Recurrent Training,4.1,4.3,Passed,4
SESS-00054,2024-05-22,SIM-011,INST-008,STU-7906,Line Training,3.4,3.1999999999999997,Failed,2
SESS-00090,2024-05-22,SIM-004,INST-019,STU-3973,Initial Training,4.1,4.6,Passed,4
SESS-02177,2024-05-22,SIM-008,INST-011,STU-7443,Recurrent Training,5.1,4.8999999999999995,Completed,5
SESS-01748,2024-05-22,SIM-011,INST-018,STU-4181,Type Rating,3.3,3.5,Failed,4
SESS-00027,2024-05-22,SIM-009,INST-015,STU-6753,Initial Training,3.3,3.4,Failed,3
SESS-01629,2024-05-23,SIM-010,INST-025,STU-2285,Initial Training,4.8,4.5,Passed,3
SESS-01939,2024-05-23,SIM-006,INST-015,STU-5519,Initial Training,2.2,2.6,Passed,5
SESS-01048,2024-05-23,SIM-012,INST-020,STU-6907,Type Rating,5.9,6.300000000000001,Passed,4
SESS-01510,2024-05-23,SIM-004,INST-006,STU-7436,Recurrent Training,3.0,2.6,Passed,5
SESS-00614,2024-05-23,SIM-011,INST-006,STU-4465,Recurrent Training,2.9,2.6,Passed,3
SESS-01456,2024-05-23,SIM-007,INST-007,STU-6952,Recurrent Training,5.7,5.6000000000000005,Passed,3
SESS-00842,2024-05-23,SIM-001,INST-020,STU-8617,Recurrent Training,4.9,4.9,Passed,5
SESS-00690,2024-05-24,SIM-004,INST-020,STU-5410,Upgrade Training,2.1,1.7000000000000002,Cancelled,3
SESS-01651,2024-05-24,SIM-006,INST-024,STU-3344,Initial Training,2.3,1.7999999999999998,Passed,5
SESS-02099,2024-05-24,SIM-007,INST-002,STU-6308,Upgrade Training,5.3,5.3999999999999995,Completed,5
SESS-01446,2024-05-24,SIM-011,INST-010,STU-7523,Line Training,2.0,2.0,Passed,4
SESS-00178,2024-05-24,SIM-006,INST-019,STU-7347,Upgrade Training,4.4,4.300000000000001,Passed,4
SESS-00687,2024-05-25,SIM-011,INST-008,STU-9715,Upgrade Training,5.2,5.5,Passed,4
SESS-00596,2024-05-25,SIM-004,INST-006,STU-2143,Recurrent Training,4.7,5.1000000000000005,Passed,4
SESS-00270,2024-05-25,SIM-009,INST-015,STU-8444,Upgrade Training,2.4,2.9,Cancelled,4
SESS-00723,2024-05-25,SIM-004,INST-016,STU-1267,Initial Training,2.0,2.0,Completed,4
SESS-01567,2024-05-25,SIM-005,INST-017,STU-9224,Type Rating,3.0,3.2,Passed,5
SESS-01855,2024-05-25,SIM-008,INST-024,STU-5909,Recurrent Training,3.3,3.0999999999999996,Passed,5
SESS-00890,2024-05-25,SIM-011,INST-016,STU-7819,Type Rating,4.8,5.0,Passed,4
SESS-00159,2024-05-25,SIM-001,INST-010,STU-8972,Upgrade Training,2.5,2.5,Passed,4
SESS-01812,2024-05-25,SIM-004,INST-022,STU-9040,Initial Training,3.7,4.2,Passed,4
SESS-00771,2024-05-26,SIM-012,INST-016,STU-8558,Initial Training,5.5,5.2,Passed,4
SESS-00196,2024-05-26,SIM-012,INST-016,STU-8740,Line Training,5.2,5.4,Passed,3
SESS-01663,2024-05-26,SIM-007,INST-022,STU-6596,Upgrade Training,4.7,4.5,Passed,3
SESS-00119,2024-05-26,SIM-010,INST-019,STU-4770,Type Rating,5.6,5.699999999999999,Passed,4
SESS-01355,2024-05-26,SIM-009,INST-003,STU-9074,Type Rating,2.7,3.0,Completed,3
SESS-00563,2024-05-26,SIM-008,INST-010,STU-5105,Line Training,5.0,4.6,Passed,3
SESS-02424,2024-05-26,SIM-004,INST-020,STU-3978,Upgrade Training,4.8,5.2,Passed,5
SESS-00742,2024-05-27,SIM-010,INST-023,STU-1225,Upgrade Training,5.7,5.5,Failed,2
SESS-01563,2024-05-27,SIM-012,INST-024,STU-2805,Upgrade Training,5.9,6.4,Passed,4
SESS-00086,2024-05-27,SIM-008,INST-020,STU-8195,Upgrade Training,5.0,4.6,Passed,5
SESS-00951,2024-05-27,SIM-001,INST-011,STU-7834,Initial Training,2.5,2.2,Passed,5
SESS-00092,2024-05-27,SIM-011,INST-004,STU-7561,Recurrent Training,3.3,3.5999999999999996,Passed,5
SESS-00083,2024-05-27,SIM-012,INST-010,STU-5632,Upgrade Training,3.9,4.1,Completed,4
SESS-01762,2024-05-27,SIM-003,INST-020,STU-4398,Initial Training,3.4,3.1999999999999997,Passed,5
SESS-02062,2024-05-27,SIM-007,INST-003,STU-2003,Initial Training,4.4,4.300000000000001,Passed,5
SESS-00790,2024-05-27,SIM-001,INST-011,STU-7996,Upgrade Training,5.7,5.8,Cancelled,3
SESS-01835,2024-05-27,SIM-001,INST-015,STU-1425,Type Rating,5.0,4.7,Passed,4
SESS-02286,2024-05-27,SIM-007,INST-012,STU-6070,Recurrent Training,4.9,5.4,Passed,5
SESS-00976,2024-05-27,SIM-012,INST-019,STU-1665,Recurrent Training,4.0,3.6,Passed,4
SESS-01702,2024-05-28,SIM-008,INST-019,STU-3644,Upgrade Training,3.6,4.0,Passed,4
SESS-00875,2024-05-28,SIM-004,INST-015,STU-4327,Type Rating,5.4,5.1000000000000005,Passed,3
SESS-00269,2024-05-28,SIM-009,INST-001,STU-1613,Initial Training,2.7,2.2,Passed,5
SESS-00688,2024-05-28,SIM-001,INST-001,STU-2808,Recurrent Training,5.4,5.5,Passed,5
SESS-01449,2024-05-28,SIM-007,INST-023,STU-3641,Initial Training,4.3,4.0,Failed,3
SESS-01653,2024-05-28,SIM-010,INST-024,STU-3458,Upgrade Training,2.1,2.5,Passed,3
SESS-01362,2024-05-28,SIM-002,INST-010,STU-5901,Upgrade Training,5.4,5.4,Failed,3
SESS-01084,2024-05-28,SIM-011,INST-004,STU-1606,Upgrade Training,4.4,4.4,Passed,4
SESS-01564,2024-05-28,SIM-002,INST-025,STU-3664,Recurrent Training,3.9,3.6999999999999997,Passed,4
SESS-02133,2024-05-29,SIM-003,INST-015,STU-3418,Initial Training,3.5,3.8,Cancelled,3
SESS-02014,2024-05-29,SIM-005,INST-006,STU-9283,Type Rating,3.6,3.2,Passed,3
SESS-02185,2024-05-29,SIM-006,INST-010,STU-5047,Initial Training,4.3,4.0,Passed,5
SESS-00684,2024-05-29,SIM-007,INST-020,STU-4788,Line Training,2.0,2.3,Passed,5
SESS-00075,2024-05-29,SIM-011,INST-013,STU-3068,Line Training,2.2,2.3000000000000003,Completed,4
SESS-01319,2024-05-29,SIM-009,INST-001,STU-3372,Upgrade Training,2.6,2.3000000000000003,Passed,5
SESS-02395,2024-05-29,SIM-004,INST-016,STU-4912,Type Rating,3.2,2.9000000000000004,Passed,3
SESS-02429,2024-05-30,SIM-009,INST-019,STU-1348,Recurrent Training,2.6,2.9,Passed,4
SESS-02156,2024-05-30,SIM-003,INST-009,STU-3666,Upgrade Training,4.0,3.5,Failed,4
SESS-01287,2024-05-30,SIM-011,INST-015,STU-2404,Type Rating,5.5,5.4,Passed,4
SESS-01577,2024-05-30,SIM-011,INST-014,STU-1877,Recurrent Training,4.5,4.8,Passed,4
SESS-01069,2024-05-31,SIM-008,INST-024,STU-1781,Line Training,5.4,5.5,Passed,3
SESS-02229,2024-05-31,SIM-010,INST-023,STU-7128,Recurrent Training,5.6,5.199999999999999,Failed,3
SESS-01310,2024-05-31,SIM-009,INST-019,STU-4586,Initial Training,3.3,3.3,Passed,4
SESS-02385,2024-05-31,SIM-004,INST-010,STU-3799,Recurrent Training,4.8,4.8,Passed,5
SESS-01692,2024-05-31,SIM-006,INST-016,STU-2581,Initial Training,4.4,4.1000000000000005,Passed,4
SESS-01533,2024-05-31,SIM-010,INST-008,STU-2356,Initial Training,2.9,2.8,Passed,3
SESS-01793,2024-05-31,SIM-005,INST-004,STU-1385,Line Training,3.0,3.0,Passed,3
SESS-01415,2024-05-31,SIM-004,INST-019,STU-2680,Type Rating,5.3,5.3,Passed,4
SESS-00502,2024-05-31,SIM-001,INST-019,STU-5250,Recurrent Training,4.9,5.300000000000001,Passed,4
SESS-02114,2024-06-01,SIM-008,INST-024,STU-4511,Recurrent Training,2.8,3.1999999999999997,Passed,4
SESS-01498,2024-06-01,SIM-007,INST-022,STU-4175,Recurrent Training,3.0,3.0,Passed,3
SESS-01934,2024-06-01,SIM-006,INST-014,STU-3045,Upgrade Training,3.9,3.9,Passed,5
SESS-00102,2024-06-01,SIM-003,INST-001,STU-9022,Line Training,5.3,5.7,Passed,4
SESS-00259,2024-06-01,SIM-001,INST-015,STU-5735,Recurrent Training,3.1,3.3000000000000003,Passed,5
SESS-01333,2024-06-01,SIM-006,INST-016,STU-6956,Type Rating,2.3,2.8,Passed,3
